instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
201,18,180,BruteForce,S,0.10604148590937257,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: False, 18: False}"
202,18,180,BruteForce,U,1.7334382780827582,{}
203,18,180,BruteForce,S,0.4067852362059057,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: False, 16: False, 17: True, 18: False}"
204,18,180,BruteForce,U,1.5960040418431163,{}
205,18,180,BruteForce,U,1.65202821418643,{}
206,18,180,BruteForce,S,0.5437458180822432,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: False}"
207,18,180,BruteForce,U,1.460152427200228,{}
208,18,180,BruteForce,S,0.29408543976023793,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: False}"
209,18,180,BruteForce,U,1.4775355798192322,{}
210,18,180,BruteForce,U,1.579269497655332,{}
211,20,200,BruteForce,S,3.4252153001725674,"{1: False, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False}"
212,20,200,BruteForce,U,6.759212724864483,{}
213,20,200,BruteForce,S,0.16748346714302897,"{1: False, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: False, 18: False, 19: False, 20: False}"
214,20,200,BruteForce,S,2.4557376643642783,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: True, 12: False, 13: True, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: False}"
215,20,200,BruteForce,U,6.07910263678059,{}
216,20,200,BruteForce,U,6.1748193060047925,{}
217,20,200,BruteForce,S,0.21255312394350767,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: True, 17: False, 18: False, 19: False, 20: False}"
218,20,200,BruteForce,U,7.301302421838045,{}
219,20,200,BruteForce,S,2.458220554050058,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: False, 19: True, 20: False}"
220,20,200,BruteForce,U,6.898025563918054,{}
221,22,220,BruteForce,U,27.03488386468962,{}
222,22,220,BruteForce,U,28.960585228167474,{}
223,22,220,BruteForce,S,14.40052722580731,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: False, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: True, 21: True, 22: False}"
224,22,220,BruteForce,U,27.380846495740116,{}
225,22,220,BruteForce,S,17.64037173334509,"{1: True, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: True, 19: True, 20: False, 21: False, 22: True}"
226,22,220,BruteForce,U,27.03212614171207,{}
227,22,220,BruteForce,S,8.994950186926872,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: True, 18: False, 19: True, 20: False, 21: True, 22: False}"
228,22,220,BruteForce,U,28.826162131968886,{}
229,22,220,BruteForce,S,17.817831363063306,"{1: False, 2: False, 3: True, 4: True, 5: False, 6: False, 7: True, 8: True, 9: False, 10: True, 11: False, 12: False, 13: True, 14: False, 15: False, 16: True, 17: True, 18: False, 19: False, 20: True, 21: False, 22: True}"
230,22,220,BruteForce,U,26.42229099664837,{}
231,24,240,BruteForce,U,110.39277793513611,{}
